{'loss': 1.5614, 'learning_rate': 1.9960398392174724e-05, 'epoch': 0.01, 'step': 500}
{'loss': 0.9333, 'learning_rate': 9.545175534126686e-06, 'epoch': 2.61, 'step': 132000}
{'loss': 0.7346, 'learning_rate': 9.50557392630141e-06, 'epoch': 2.62, 'step': 132500}
{'loss': 0.9388, 'learning_rate': 9.46597231847613e-06, 'epoch': 2.63, 'step': 133000}
{'loss': 0.8087, 'learning_rate': 9.426370710650852e-06, 'epoch': 2.64, 'step': 133500}
{'loss': 0.7997, 'learning_rate': 9.386769102825576e-06, 'epoch': 2.65, 'step': 134000}
{'loss': 0.848, 'learning_rate': 9.347167495000299e-06, 'epoch': 2.66, 'step': 134500}
{'loss': 0.8125, 'learning_rate': 9.307565887175019e-06, 'epoch': 2.67, 'step': 135000}
{'loss': 0.8664, 'learning_rate': 9.267964279349743e-06, 'epoch': 2.68, 'step': 135500}
{'loss': 0.8433, 'learning_rate': 9.228362671524465e-06, 'epoch': 2.69, 'step': 136000}
{'loss': 0.8155, 'learning_rate': 9.188761063699186e-06, 'epoch': 2.7, 'step': 136500}
{'loss': 0.7922, 'learning_rate': 9.14915945587391e-06, 'epoch': 2.71, 'step': 137000}
{'loss': 0.8011, 'learning_rate': 9.109557848048632e-06, 'epoch': 2.72, 'step': 137500}
{'loss': 0.9205, 'learning_rate': 9.069956240223354e-06, 'epoch': 2.73, 'step': 138000}
{'loss': 0.7784, 'learning_rate': 9.030354632398076e-06, 'epoch': 2.74, 'step': 138500}
{'loss': 0.8606, 'learning_rate': 8.990753024572799e-06, 'epoch': 2.75, 'step': 139000}
{'loss': 0.7609, 'learning_rate': 8.951151416747521e-06, 'epoch': 2.76, 'step': 139500}
{'loss': 0.7485, 'learning_rate': 8.911549808922243e-06, 'epoch': 2.77, 'step': 140000}
{'loss': 0.845, 'learning_rate': 8.871948201096965e-06, 'epoch': 2.78, 'step': 140500}
{'loss': 0.79, 'learning_rate': 8.832346593271688e-06, 'epoch': 2.79, 'step': 141000}
{'loss': 0.8645, 'learning_rate': 8.79274498544641e-06, 'epoch': 2.8, 'step': 141500}
{'loss': 0.8348, 'learning_rate': 8.753143377621132e-06, 'epoch': 2.81, 'step': 142000}
{'loss': 0.7997, 'learning_rate': 8.713541769795854e-06, 'epoch': 2.82, 'step': 142500}
{'loss': 0.9206, 'learning_rate': 8.673940161970576e-06, 'epoch': 2.83, 'step': 143000}
{'loss': 0.8132, 'learning_rate': 8.634338554145299e-06, 'epoch': 2.84, 'step': 143500}
{'loss': 0.7391, 'learning_rate': 8.594736946320021e-06, 'epoch': 2.85, 'step': 144000}
{'loss': 0.7425, 'learning_rate': 8.555135338494743e-06, 'epoch': 2.86, 'step': 144500}
{'loss': 0.7782, 'learning_rate': 8.515533730669467e-06, 'epoch': 2.87, 'step': 145000}
{'loss': 0.7929, 'learning_rate': 8.475932122844188e-06, 'epoch': 2.88, 'step': 145500}
{'loss': 0.8021, 'learning_rate': 8.43633051501891e-06, 'epoch': 2.89, 'step': 146000}
{'loss': 0.7632, 'learning_rate': 8.396728907193634e-06, 'epoch': 2.9, 'step': 146500}
{'loss': 0.8913, 'learning_rate': 8.357127299368354e-06, 'epoch': 2.91, 'step': 147000}
{'loss': 0.7637, 'learning_rate': 8.317525691543077e-06, 'epoch': 2.92, 'step': 147500}
{'loss': 0.9567, 'learning_rate': 8.2779240837178e-06, 'epoch': 2.93, 'step': 148000}
{'loss': 0.7907, 'learning_rate': 8.238322475892521e-06, 'epoch': 2.94, 'step': 148500}
{'loss': 0.8514, 'learning_rate': 8.198720868067243e-06, 'epoch': 2.95, 'step': 149000}
{'loss': 0.8256, 'learning_rate': 8.159119260241967e-06, 'epoch': 2.96, 'step': 149500}
{'loss': 0.8798, 'learning_rate': 8.119517652416688e-06, 'epoch': 2.97, 'step': 150000}
{'loss': 0.8104, 'learning_rate': 8.079916044591412e-06, 'epoch': 2.98, 'step': 150500}
{'loss': 0.836, 'learning_rate': 8.040314436766134e-06, 'epoch': 2.99, 'step': 151000}
{'loss': 0.7485, 'learning_rate': 8.000712828940856e-06, 'epoch': 3.0, 'step': 151500}
{'eval_loss': 1.1474955081939697, 'eval_accuracy': 0.7875177501471964, 'eval_precision': 0.7861810623391806, 'eval_recall': 0.7875177501471964, 'eval_f1': 0.7860011498691125, 'eval_kappa': 0.7158727986038643, 'eval_runtime': 75.6215, 'eval_samples_per_second': 381.809, 'eval_steps_per_second': 190.911, 'epoch': 3.0, 'step': 151509}
{'loss': 0.7403, 'learning_rate': 7.961111221115578e-06, 'epoch': 3.01, 'step': 152000}
{'loss': 0.7638, 'learning_rate': 7.9215096132903e-06, 'epoch': 3.02, 'step': 152500}
{'loss': 0.7803, 'learning_rate': 7.881908005465023e-06, 'epoch': 3.03, 'step': 153000}
{'loss': 0.7332, 'learning_rate': 7.842306397639745e-06, 'epoch': 3.04, 'step': 153500}
{'loss': 0.6525, 'learning_rate': 7.802704789814467e-06, 'epoch': 3.05, 'step': 154000}
{'loss': 0.7092, 'learning_rate': 7.76310318198919e-06, 'epoch': 3.06, 'step': 154500}
{'loss': 0.7231, 'learning_rate': 7.723501574163912e-06, 'epoch': 3.07, 'step': 155000}
{'loss': 0.6819, 'learning_rate': 7.683899966338634e-06, 'epoch': 3.08, 'step': 155500}
{'loss': 0.6336, 'learning_rate': 7.644298358513356e-06, 'epoch': 3.09, 'step': 156000}
{'loss': 0.7541, 'learning_rate': 7.604696750688078e-06, 'epoch': 3.1, 'step': 156500}
{'loss': 0.7551, 'learning_rate': 7.565095142862801e-06, 'epoch': 3.11, 'step': 157000}
{'loss': 0.6822, 'learning_rate': 7.525493535037524e-06, 'epoch': 3.12, 'step': 157500}
{'loss': 0.6976, 'learning_rate': 7.485891927212245e-06, 'epoch': 3.13, 'step': 158000}
{'loss': 0.7348, 'learning_rate': 7.446290319386967e-06, 'epoch': 3.14, 'step': 158500}
{'loss': 0.7137, 'learning_rate': 7.40668871156169e-06, 'epoch': 3.15, 'step': 159000}
{'loss': 0.6911, 'learning_rate': 7.367087103736413e-06, 'epoch': 3.16, 'step': 159500}
{'loss': 0.7046, 'learning_rate': 7.327485495911134e-06, 'epoch': 3.17, 'step': 160000}
{'loss': 0.6457, 'learning_rate': 7.287883888085857e-06, 'epoch': 3.18, 'step': 160500}
{'loss': 0.7221, 'learning_rate': 7.248282280260579e-06, 'epoch': 3.19, 'step': 161000}
{'loss': 0.7766, 'learning_rate': 7.208680672435302e-06, 'epoch': 3.2, 'step': 161500}
{'loss': 0.7972, 'learning_rate': 7.169079064610024e-06, 'epoch': 3.21, 'step': 162000}
{'loss': 0.6912, 'learning_rate': 7.129477456784746e-06, 'epoch': 3.22, 'step': 162500}
{'loss': 0.7636, 'learning_rate': 7.089875848959469e-06, 'epoch': 3.23, 'step': 163000}
{'loss': 0.7225, 'learning_rate': 7.0502742411341905e-06, 'epoch': 3.24, 'step': 163500}
{'loss': 0.8146, 'learning_rate': 7.010672633308913e-06, 'epoch': 3.25, 'step': 164000}
{'loss': 0.7418, 'learning_rate': 6.971071025483636e-06, 'epoch': 3.26, 'step': 164500}
{'loss': 0.6402, 'learning_rate': 6.931469417658357e-06, 'epoch': 3.27, 'step': 165000}
{'loss': 0.7651, 'learning_rate': 6.891867809833079e-06, 'epoch': 3.28, 'step': 165500}
{'loss': 0.7056, 'learning_rate': 6.8522662020078025e-06, 'epoch': 3.29, 'step': 166000}
{'loss': 0.7975, 'learning_rate': 6.812664594182524e-06, 'epoch': 3.3, 'step': 166500}
{'loss': 0.762, 'learning_rate': 6.773062986357246e-06, 'epoch': 3.31, 'step': 167000}
{'loss': 0.778, 'learning_rate': 6.733461378531969e-06, 'epoch': 3.32, 'step': 167500}
{'loss': 0.7588, 'learning_rate': 6.693859770706691e-06, 'epoch': 3.33, 'step': 168000}
{'loss': 0.7555, 'learning_rate': 6.654258162881414e-06, 'epoch': 3.34, 'step': 168500}
{'loss': 0.6292, 'learning_rate': 6.614656555056136e-06, 'epoch': 3.35, 'step': 169000}
{'loss': 0.6454, 'learning_rate': 6.575054947230858e-06, 'epoch': 3.36, 'step': 169500}
{'loss': 0.8678, 'learning_rate': 6.535453339405581e-06, 'epoch': 3.37, 'step': 170000}
{'loss': 0.7143, 'learning_rate': 6.4958517315803025e-06, 'epoch': 3.38, 'step': 170500}
{'loss': 0.6987, 'learning_rate': 6.456250123755025e-06, 'epoch': 3.39, 'step': 171000}
{'loss': 0.6458, 'learning_rate': 6.416648515929748e-06, 'epoch': 3.4, 'step': 171500}
{'loss': 0.7216, 'learning_rate': 6.377046908104469e-06, 'epoch': 3.41, 'step': 172000}
{'loss': 0.7495, 'learning_rate': 6.3374453002791915e-06, 'epoch': 3.42, 'step': 172500}
{'loss': 0.7331, 'learning_rate': 6.2978436924539145e-06, 'epoch': 3.43, 'step': 173000}
{'loss': 0.7314, 'learning_rate': 6.258242084628636e-06, 'epoch': 3.44, 'step': 173500}
{'loss': 0.7403, 'learning_rate': 6.218640476803359e-06, 'epoch': 3.45, 'step': 174000}
{'loss': 0.8834, 'learning_rate': 6.179038868978081e-06, 'epoch': 3.46, 'step': 174500}
{'loss': 0.7251, 'learning_rate': 6.139437261152803e-06, 'epoch': 3.47, 'step': 175000}
{'loss': 0.7906, 'learning_rate': 6.099835653327526e-06, 'epoch': 3.48, 'step': 175500}
{'loss': 0.6149, 'learning_rate': 6.060234045502248e-06, 'epoch': 3.48, 'step': 176000}
{'loss': 0.8147, 'learning_rate': 6.02063243767697e-06, 'epoch': 3.49, 'step': 176500}
{'loss': 0.4999, 'learning_rate': 5.981030829851692e-06, 'epoch': 3.5, 'step': 177000}
{'loss': 0.6705, 'learning_rate': 5.941429222026415e-06, 'epoch': 3.51, 'step': 177500}
{'loss': 0.7327, 'learning_rate': 5.901827614201137e-06, 'epoch': 3.52, 'step': 178000}
{'loss': 0.7145, 'learning_rate': 5.86222600637586e-06, 'epoch': 3.53, 'step': 178500}
{'loss': 0.755, 'learning_rate': 5.822624398550581e-06, 'epoch': 3.54, 'step': 179000}
{'loss': 0.7146, 'learning_rate': 5.7830227907253035e-06, 'epoch': 3.55, 'step': 179500}
{'loss': 0.7128, 'learning_rate': 5.743421182900027e-06, 'epoch': 3.56, 'step': 180000}
{'loss': 0.8053, 'learning_rate': 5.703819575074748e-06, 'epoch': 3.57, 'step': 180500}
{'loss': 0.6797, 'learning_rate': 5.664217967249471e-06, 'epoch': 3.58, 'step': 181000}
{'loss': 0.7759, 'learning_rate': 5.624616359424193e-06, 'epoch': 3.59, 'step': 181500}
{'loss': 0.7025, 'learning_rate': 5.585014751598915e-06, 'epoch': 3.6, 'step': 182000}
{'loss': 0.841, 'learning_rate': 5.545413143773638e-06, 'epoch': 3.61, 'step': 182500}
{'loss': 0.7091, 'learning_rate': 5.50581153594836e-06, 'epoch': 3.62, 'step': 183000}
{'loss': 0.7714, 'learning_rate': 5.466209928123082e-06, 'epoch': 3.63, 'step': 183500}
{'loss': 0.6947, 'learning_rate': 5.4266083202978045e-06, 'epoch': 3.64, 'step': 184000}
{'loss': 0.6951, 'learning_rate': 5.387006712472527e-06, 'epoch': 3.65, 'step': 184500}
{'loss': 0.7448, 'learning_rate': 5.347405104647249e-06, 'epoch': 3.66, 'step': 185000}
{'loss': 0.7157, 'learning_rate': 5.307803496821972e-06, 'epoch': 3.67, 'step': 185500}
{'loss': 0.7899, 'learning_rate': 5.268201888996693e-06, 'epoch': 3.68, 'step': 186000}
{'loss': 0.7614, 'learning_rate': 5.2286002811714165e-06, 'epoch': 3.69, 'step': 186500}
{'loss': 0.6748, 'learning_rate': 5.188998673346139e-06, 'epoch': 3.7, 'step': 187000}
{'loss': 0.775, 'learning_rate': 5.14939706552086e-06, 'epoch': 3.71, 'step': 187500}
{'loss': 0.5913, 'learning_rate': 5.109795457695583e-06, 'epoch': 3.72, 'step': 188000}
{'loss': 0.781, 'learning_rate': 5.070193849870305e-06, 'epoch': 3.73, 'step': 188500}
{'loss': 0.7484, 'learning_rate': 5.030592242045027e-06, 'epoch': 3.74, 'step': 189000}
{'loss': 0.8642, 'learning_rate': 4.99099063421975e-06, 'epoch': 3.75, 'step': 189500}
{'loss': 0.7611, 'learning_rate': 4.951389026394472e-06, 'epoch': 3.76, 'step': 190000}
{'loss': 0.6992, 'learning_rate': 4.911787418569194e-06, 'epoch': 3.77, 'step': 190500}
{'loss': 0.7199, 'learning_rate': 4.8721858107439165e-06, 'epoch': 3.78, 'step': 191000}
{'loss': 0.72, 'learning_rate': 4.832584202918639e-06, 'epoch': 3.79, 'step': 191500}
{'loss': 0.63, 'learning_rate': 4.792982595093361e-06, 'epoch': 3.8, 'step': 192000}
{'loss': 0.7819, 'learning_rate': 4.753380987268083e-06, 'epoch': 3.81, 'step': 192500}
{'loss': 0.8278, 'learning_rate': 4.7137793794428055e-06, 'epoch': 3.82, 'step': 193000}
{'loss': 0.8617, 'learning_rate': 4.674177771617528e-06, 'epoch': 3.83, 'step': 193500}
{'loss': 0.7137, 'learning_rate': 4.634576163792251e-06, 'epoch': 3.84, 'step': 194000}
{'loss': 0.8056, 'learning_rate': 4.594974555966973e-06, 'epoch': 3.85, 'step': 194500}
{'loss': 0.7433, 'learning_rate': 4.555372948141694e-06, 'epoch': 3.86, 'step': 195000}
{'loss': 0.7577, 'learning_rate': 4.5157713403164175e-06, 'epoch': 3.87, 'step': 195500}
{'loss': 0.6781, 'learning_rate': 4.47616973249114e-06, 'epoch': 3.88, 'step': 196000}
{'loss': 0.7327, 'learning_rate': 4.436568124665862e-06, 'epoch': 3.89, 'step': 196500}
{'loss': 0.6053, 'learning_rate': 4.396966516840584e-06, 'epoch': 3.9, 'step': 197000}
{'loss': 0.8182, 'learning_rate': 4.357364909015306e-06, 'epoch': 3.91, 'step': 197500}
{'loss': 0.6552, 'learning_rate': 4.317763301190029e-06, 'epoch': 3.92, 'step': 198000}
{'loss': 0.708, 'learning_rate': 4.278161693364751e-06, 'epoch': 3.93, 'step': 198500}
{'loss': 0.7182, 'learning_rate': 4.238560085539473e-06, 'epoch': 3.94, 'step': 199000}
{'loss': 0.7163, 'learning_rate': 4.198958477714195e-06, 'epoch': 3.95, 'step': 199500}
{'loss': 0.6284, 'learning_rate': 4.159356869888918e-06, 'epoch': 3.96, 'step': 200000}
{'loss': 0.7379, 'learning_rate': 4.11975526206364e-06, 'epoch': 3.97, 'step': 200500}
{'loss': 0.6856, 'learning_rate': 4.080153654238362e-06, 'epoch': 3.98, 'step': 201000}
{'loss': 0.8066, 'learning_rate': 4.040552046413085e-06, 'epoch': 3.99, 'step': 201500}
{'loss': 0.7771, 'learning_rate': 4.0009504385878065e-06, 'epoch': 4.0, 'step': 202000}
{'eval_loss': 1.2119886875152588, 'eval_accuracy': 0.7868943303432272, 'eval_precision': 0.78613565094685, 'eval_recall': 0.7868943303432272, 'eval_f1': 0.7853190367285746, 'eval_kappa': 0.7154440623938234, 'eval_runtime': 75.5516, 'eval_samples_per_second': 382.163, 'eval_steps_per_second': 191.088, 'epoch': 4.0, 'step': 202012}
{'loss': 0.6296, 'learning_rate': 3.9613488307625295e-06, 'epoch': 4.01, 'step': 202500}
{'loss': 0.6372, 'learning_rate': 3.921747222937252e-06, 'epoch': 4.02, 'step': 203000}
{'loss': 0.6925, 'learning_rate': 3.882145615111974e-06, 'epoch': 4.03, 'step': 203500}
{'loss': 0.6363, 'learning_rate': 3.842544007286696e-06, 'epoch': 4.04, 'step': 204000}
{'loss': 0.6417, 'learning_rate': 3.8029423994614185e-06, 'epoch': 4.05, 'step': 204500}
{'loss': 0.7023, 'learning_rate': 3.7633407916361407e-06, 'epoch': 4.06, 'step': 205000}
{'loss': 0.5014, 'learning_rate': 3.7237391838108633e-06, 'epoch': 4.07, 'step': 205500}
{'loss': 0.5731, 'learning_rate': 3.684137575985585e-06, 'epoch': 4.08, 'step': 206000}
{'loss': 0.6207, 'learning_rate': 3.644535968160308e-06, 'epoch': 4.09, 'step': 206500}
{'loss': 0.6886, 'learning_rate': 3.60493436033503e-06, 'epoch': 4.1, 'step': 207000}
{'loss': 0.5521, 'learning_rate': 3.565332752509752e-06, 'epoch': 4.11, 'step': 207500}
{'loss': 0.6991, 'learning_rate': 3.5257311446844745e-06, 'epoch': 4.12, 'step': 208000}
{'loss': 0.727, 'learning_rate': 3.4861295368591967e-06, 'epoch': 4.13, 'step': 208500}
{'loss': 0.6307, 'learning_rate': 3.4465279290339194e-06, 'epoch': 4.14, 'step': 209000}
{'loss': 0.6373, 'learning_rate': 3.406926321208641e-06, 'epoch': 4.15, 'step': 209500}
{'loss': 0.7613, 'learning_rate': 3.367324713383364e-06, 'epoch': 4.16, 'step': 210000}
{'loss': 0.7644, 'learning_rate': 3.327723105558086e-06, 'epoch': 4.17, 'step': 210500}
{'loss': 0.636, 'learning_rate': 3.288121497732808e-06, 'epoch': 4.18, 'step': 211000}
{'loss': 0.6597, 'learning_rate': 3.2485198899075305e-06, 'epoch': 4.19, 'step': 211500}
{'loss': 0.618, 'learning_rate': 3.2089182820822528e-06, 'epoch': 4.2, 'step': 212000}
{'loss': 0.6683, 'learning_rate': 3.1693166742569754e-06, 'epoch': 4.21, 'step': 212500}
{'loss': 0.6481, 'learning_rate': 3.1297150664316972e-06, 'epoch': 4.22, 'step': 213000}
{'loss': 0.6668, 'learning_rate': 3.0901134586064194e-06, 'epoch': 4.23, 'step': 213500}
{'loss': 0.7244, 'learning_rate': 3.050511850781142e-06, 'epoch': 4.24, 'step': 214000}
{'loss': 0.7062, 'learning_rate': 3.010910242955864e-06, 'epoch': 4.25, 'step': 214500}
{'loss': 0.6242, 'learning_rate': 2.9713086351305866e-06, 'epoch': 4.26, 'step': 215000}
{'loss': 0.7101, 'learning_rate': 2.931707027305309e-06, 'epoch': 4.27, 'step': 215500}
{'loss': 0.7261, 'learning_rate': 2.8921054194800314e-06, 'epoch': 4.28, 'step': 216000}
{'loss': 0.6079, 'learning_rate': 2.8525038116547533e-06, 'epoch': 4.29, 'step': 216500}
{'loss': 0.6083, 'learning_rate': 2.8129022038294755e-06, 'epoch': 4.3, 'step': 217000}
{'loss': 0.66, 'learning_rate': 2.773300596004198e-06, 'epoch': 4.31, 'step': 217500}
{'loss': 0.6848, 'learning_rate': 2.7336989881789204e-06, 'epoch': 4.32, 'step': 218000}
{'loss': 0.6737, 'learning_rate': 2.6940973803536426e-06, 'epoch': 4.33, 'step': 218500}
{'loss': 0.6204, 'learning_rate': 2.654495772528365e-06, 'epoch': 4.34, 'step': 219000}
{'loss': 0.7143, 'learning_rate': 2.6148941647030875e-06, 'epoch': 4.35, 'step': 219500}
{'loss': 0.6472, 'learning_rate': 2.5752925568778093e-06, 'epoch': 4.36, 'step': 220000}
{'loss': 0.5789, 'learning_rate': 2.5356909490525315e-06, 'epoch': 4.37, 'step': 220500}
{'loss': 0.5995, 'learning_rate': 2.496089341227254e-06, 'epoch': 4.38, 'step': 221000}
{'loss': 0.5762, 'learning_rate': 2.4564877334019764e-06, 'epoch': 4.39, 'step': 221500}
{'loss': 0.6906, 'learning_rate': 2.4168861255766986e-06, 'epoch': 4.4, 'step': 222000}
{'loss': 0.7736, 'learning_rate': 2.377284517751421e-06, 'epoch': 4.41, 'step': 222500}
{'loss': 0.6102, 'learning_rate': 2.3376829099261435e-06, 'epoch': 4.42, 'step': 223000}
{'loss': 0.6308, 'learning_rate': 2.2980813021008653e-06, 'epoch': 4.43, 'step': 223500}
{'loss': 0.6342, 'learning_rate': 2.2584796942755876e-06, 'epoch': 4.44, 'step': 224000}
{'loss': 0.6648, 'learning_rate': 2.21887808645031e-06, 'epoch': 4.45, 'step': 224500}
{'loss': 0.6703, 'learning_rate': 2.1792764786250324e-06, 'epoch': 4.46, 'step': 225000}
{'loss': 0.5516, 'learning_rate': 2.1396748707997547e-06, 'epoch': 4.47, 'step': 225500}
{'loss': 0.5947, 'learning_rate': 2.100073262974477e-06, 'epoch': 4.47, 'step': 226000}
{'loss': 0.6167, 'learning_rate': 2.060471655149199e-06, 'epoch': 4.48, 'step': 226500}
{'loss': 0.6554, 'learning_rate': 2.0208700473239214e-06, 'epoch': 4.49, 'step': 227000}
{'loss': 0.5821, 'learning_rate': 1.9812684394986436e-06, 'epoch': 4.5, 'step': 227500}
{'loss': 0.7354, 'learning_rate': 1.9416668316733662e-06, 'epoch': 4.51, 'step': 228000}
{'loss': 0.5839, 'learning_rate': 1.9020652238480883e-06, 'epoch': 4.52, 'step': 228500}
{'loss': 0.5959, 'learning_rate': 1.8624636160228107e-06, 'epoch': 4.53, 'step': 229000}
{'loss': 0.6615, 'learning_rate': 1.822862008197533e-06, 'epoch': 4.54, 'step': 229500}
{'loss': 0.7699, 'learning_rate': 1.7832604003722554e-06, 'epoch': 4.55, 'step': 230000}
{'loss': 0.5697, 'learning_rate': 1.7436587925469776e-06, 'epoch': 4.56, 'step': 230500}
{'loss': 0.587, 'learning_rate': 1.7040571847217e-06, 'epoch': 4.57, 'step': 231000}
{'loss': 0.6322, 'learning_rate': 1.664455576896422e-06, 'epoch': 4.58, 'step': 231500}
{'loss': 0.6551, 'learning_rate': 1.6248539690711443e-06, 'epoch': 4.59, 'step': 232000}
{'loss': 0.7344, 'learning_rate': 1.5852523612458667e-06, 'epoch': 4.6, 'step': 232500}
{'loss': 0.6996, 'learning_rate': 1.545650753420589e-06, 'epoch': 4.61, 'step': 233000}
{'loss': 0.6933, 'learning_rate': 1.5060491455953114e-06, 'epoch': 4.62, 'step': 233500}
{'loss': 0.6981, 'learning_rate': 1.4664475377700334e-06, 'epoch': 4.63, 'step': 234000}
{'loss': 0.7396, 'learning_rate': 1.4268459299447559e-06, 'epoch': 4.64, 'step': 234500}
{'loss': 0.6504, 'learning_rate': 1.3872443221194781e-06, 'epoch': 4.65, 'step': 235000}
{'loss': 0.6253, 'learning_rate': 1.3476427142942005e-06, 'epoch': 4.66, 'step': 235500}
{'loss': 0.5895, 'learning_rate': 1.3080411064689228e-06, 'epoch': 4.67, 'step': 236000}
{'loss': 0.641, 'learning_rate': 1.268439498643645e-06, 'epoch': 4.68, 'step': 236500}
{'loss': 0.5764, 'learning_rate': 1.2288378908183675e-06, 'epoch': 4.69, 'step': 237000}
{'loss': 0.641, 'learning_rate': 1.1892362829930897e-06, 'epoch': 4.7, 'step': 237500}
{'loss': 0.5424, 'learning_rate': 1.149634675167812e-06, 'epoch': 4.71, 'step': 238000}
{'loss': 0.7001, 'learning_rate': 1.1100330673425341e-06, 'epoch': 4.72, 'step': 238500}
{'loss': 0.7445, 'learning_rate': 1.0704314595172564e-06, 'epoch': 4.73, 'step': 239000}
{'loss': 0.7469, 'learning_rate': 1.0308298516919788e-06, 'epoch': 4.74, 'step': 239500}
{'loss': 0.6584, 'learning_rate': 9.91228243866701e-07, 'epoch': 4.75, 'step': 240000}
{'loss': 0.6375, 'learning_rate': 9.516266360414234e-07, 'epoch': 4.76, 'step': 240500}
{'loss': 0.6724, 'learning_rate': 9.120250282161456e-07, 'epoch': 4.77, 'step': 241000}
{'loss': 0.5083, 'learning_rate': 8.72423420390868e-07, 'epoch': 4.78, 'step': 241500}
{'loss': 0.6267, 'learning_rate': 8.328218125655903e-07, 'epoch': 4.79, 'step': 242000}
{'loss': 0.7312, 'learning_rate': 7.932202047403126e-07, 'epoch': 4.8, 'step': 242500}
{'loss': 0.5861, 'learning_rate': 7.536185969150347e-07, 'epoch': 4.81, 'step': 243000}
{'loss': 0.7772, 'learning_rate': 7.140169890897571e-07, 'epoch': 4.82, 'step': 243500}
{'loss': 0.6953, 'learning_rate': 6.744153812644793e-07, 'epoch': 4.83, 'step': 244000}
{'loss': 0.6275, 'learning_rate': 6.348137734392017e-07, 'epoch': 4.84, 'step': 244500}
{'loss': 0.6203, 'learning_rate': 5.95212165613924e-07, 'epoch': 4.85, 'step': 245000}
{'loss': 0.5098, 'learning_rate': 5.556105577886463e-07, 'epoch': 4.86, 'step': 245500}
{'loss': 0.6237, 'learning_rate': 5.160089499633686e-07, 'epoch': 4.87, 'step': 246000}
{'loss': 0.5705, 'learning_rate': 4.7640734213809084e-07, 'epoch': 4.88, 'step': 246500}
{'loss': 0.6605, 'learning_rate': 4.368057343128131e-07, 'epoch': 4.89, 'step': 247000}
{'loss': 0.653, 'learning_rate': 3.9720412648753546e-07, 'epoch': 4.9, 'step': 247500}
{'loss': 0.6499, 'learning_rate': 3.5760251866225774e-07, 'epoch': 4.91, 'step': 248000}
{'loss': 0.6469, 'learning_rate': 3.1800091083697997e-07, 'epoch': 4.92, 'step': 248500}
{'loss': 0.5937, 'learning_rate': 2.783993030117023e-07, 'epoch': 4.93, 'step': 249000}
{'loss': 0.7448, 'learning_rate': 2.387976951864246e-07, 'epoch': 4.94, 'step': 249500}
{'loss': 0.6844, 'learning_rate': 1.9919608736114687e-07, 'epoch': 4.95, 'step': 250000}
{'loss': 0.6315, 'learning_rate': 1.5959447953586918e-07, 'epoch': 4.96, 'step': 250500}
{'loss': 0.6194, 'learning_rate': 1.1999287171059147e-07, 'epoch': 4.97, 'step': 251000}
{'loss': 0.6681, 'learning_rate': 8.039126388531375e-08, 'epoch': 4.98, 'step': 251500}
{'loss': 0.7031, 'learning_rate': 4.078965606003604e-08, 'epoch': 4.99, 'step': 252000}
{'loss': 0.6563, 'learning_rate': 1.1880482347583313e-09, 'epoch': 5.0, 'step': 252500}
{'eval_loss': 1.2860811948776245, 'eval_accuracy': 0.7867904270425657, 'eval_precision': 0.786926563144229, 'eval_recall': 0.7867904270425657, 'eval_f1': 0.7858255807919805, 'eval_kappa': 0.7156714057157751, 'eval_runtime': 77.0835, 'eval_samples_per_second': 374.568, 'eval_steps_per_second': 187.29, 'epoch': 5.0, 'step': 252515}
{'train_runtime': 8779.0192, 'train_samples_per_second': 57.526, 'train_steps_per_second': 28.763, 'total_flos': 9657176634040320.0, 'train_loss': 0.8372682163800952, 'epoch': 5.0, 'step': 252515}
